seen,username,id,time,location,votes,star,comment
1,OreoOlymLee,136593943,2022-11-04 07:32:39,北京,6,20,经典电视电影… 其实是很喜欢「她们可以（被允许）长大成人」这个出发点的，特别在萌豚片的语境下；但是时间性并没有因此得以延拓。或者说，除了他实际告诉我她们已经长大（展示她们上班、成为社会人的剧情）之外，却没有把这种变化内化于故事与影像的根基当中（也许我想看到更多类似丸子头消失了的处理），于我而言其实还是旁观了一次假装她们已经长大了的虚像。三期将何去何从呢，大概还是重回高中时代吧。
1,极地单子星,171909247,2022-11-06 20:02:23,上海,6,40,看了京极义昭的访谈，作为并没有对应的原作剧情的剧场动画，这一部其实也依旧在延续TV中“成长”的主题（每一次露营都会有新的发现）。长大成人后的她们开始享受作为大人的自由，也开始承担属于大人的责任。幸运遇到照顾自己的前辈也好，与小学生建立了亲密的师生关系也好，老迈的狗狗开始全力奔跑也好，露营场的顺利建成也好，一切像童话一样，大家都被温柔地对待，all is well that ends well——也是现阶段准备走入社会的我需要的作品。
1,楞次,130813657,2022-11-07 00:57:22,上海,14,40,这世上有什么比连纸片小女孩都要毕业长大成为社畜更残酷的事？看到芝麻凛OP挤地铁正片方案被否加班出差ED对前辈（虽然是好人）社畜式鞠躬我简直要心酸落泪，不要啊！你们不是二次元吗！二次元不应该永远是JK永远精力充沛除了社团活动什么都不用操心的吗！变成社畜为生计发愁操心上下级关系这种事情不要啊（尖叫）幸亏导演还保持了最后一点仁慈，虽然变成社畜，到底还能老友重聚，能一起从头搭建露营地，就算中间有坎坷，最后还是能说服可怕的审核机构，挣一个来之不易的HE。抚子永远是我的天使，年纪越大越对这类阳光小天使类角色毫无抵抗力。（在各奔东西的主角组中，我也坚持认为她从事的职业最接近自己喜欢且擅长做的，真好啊.jpg）
1,菊花向天,2013478,2022-10-14 21:57:15,中国香港,7,40,成为大人，有大人的自由，也有大人的责任
1,PennyGreen,17858663,2022-07-31 20:56:30,,10,30,一点也不摇曳了啊喂！！
1,小药水,xiaoyaoshui,2022-07-06 21:50:45,,27,50,在最近几个讲爱好的动画里，应该是最接近真实系的了，毕竟露营不能算运动吧。比起学生时代，毕业参加工作后的生活，应该观众更是心有戚戚焉。两季动画还能算富士山和伊豆的观光宣传，这部剧场版就直接拔高到地域复兴的高度了……去大城市工作的孩子们如何支援家乡的发展，比起不切实际地返乡工作，给老家带人气，促进旅游业，当然是更具可持续发展性的……而且从创意、立项、执行、受挫、修改方案、最终完工。算完整体验了一把，如何去实践一个困难并且复杂的项目……能从头搞定一个露营场的团队，执行能力已经是超强了……我最喜欢的部分是大家在高中、大学后，都选择了自己爱好有关联的工作，哪怕暂时看起来很辛苦，但工作本身，依然是所坚持的生活方式里，加分的那部分，没有一个人毕业后成为了家庭主妇，希望永远不要（（（
1,xxhhcc,xxhhcc,2022-07-01 22:57:06,,2,40,超越“剧场版”基准，制作团队非常认真地在拍“电影”！
1,qw0aszx,88439681,2022-11-05 22:37:43,北京,4,30,我去太想看一个真正拍主角长大成人后的日常番续作了，太可惜这部只是将其用作背景设定
1,颜落寒,yanluohan,2022-11-05 21:32:33,江苏,6,50,河对岸的景色、山那边的景色、只有成人以后才能看到的景色，全都想和你们一起分享、也想分享给更多更多的人们。只要一直保有“摇曳”的心态，即使会不可避免地成为大人、成为社畜，又有什么可焦虑和害怕的呢？在繁忙的工作之余，如果仍有闲暇为学生时代热爱的事物付出心力，与当时的三五好友一起打造梦幻般的场所，那不是再美好不过的事情了吗？当凛酱、抚子、千明、小葵、惠娜到了老奶奶的年纪，我还是希望她们能在某个冬天夜晚湖边的露营地，一起享受美食一起说笑打闹，漫不经心地提起共同经历的往事。PS.有个打动我的小情节是出现在抚子工作的户外用品店的、打算第一次去露营的三个高中女生，不就是某种同频复刻？抚子就是从对露营什么都不懂的小白成长起来的呀～
1,清风若凡,171996167,2022-11-05 22:13:25,浙江,9,50,基本没啥她们已经成长为大人的实感，仿佛昨天还是高中生今天就突然步入了社会，明明看起来还是高中生的模样，却加了很多现实要素透出了几分沉重，少了tv的轻松与惬意，唯有bgm有着熟悉的安心感，这样不能逃避现实的露营并不是我想看的露营，看到结尾前我本来想这么说的，但片尾曲第一句歌词出来时我却禁不住落泪了，或许是羡慕，可能也是感怀。“自从那一天以后，已经过了多少年？曾经畅享的未来，是否是这副模样？”已经步入社会各奔东西的她们，因为曾经共同爱好中诞生的梦想重新聚在了一起，她们围坐在一起说说笑笑谈论起曾经的场景是那么的美好，经历多年时间冲刷依然有着牢固的友情和对爱好的热爱与坚持，对于这样的她们，我一定是憧憬的吧。
