seen,username,id,time,location,votes,star,comment
1,荆棘,AlohA0407,2022-01-07 09:28:43,,22,20,事实证明有欧阳震华的网大也只是网大… 
1,邮差总按两次铃,127756116,2022-01-06 21:13:21,,8,40,小学三四年级暑假一边写作业一边看洗冤录，欧阳震华这么多年不老的么
1,沙加之伦,misi0912,2022-01-11 17:24:51,,111,10,欧阳震华是不是欠了很多钱
1,小生影书,85926110,2022-01-09 14:23:14,,18,20,这真是把当年自己塑造的宋慈经典再毁在自己手里
1,KellyWu凯利吴,76428013,2022-01-06 15:32:04,,12,20,宋慈走进了河神的片场，不能细想，逻辑bug挺多的，反转也很容易猜到
1,飞行员,sldhqs,2022-02-05 13:21:44,,12,10,半集弃，好久没看过那么尴尬的演技了，配角们演得不错以后别演了
1,奈斯Biu,misakiller,2022-01-06 19:22:23,,40,30,欧阳震华这身材怎么保持的，居然和过去一样胖
1,SPancer,SpancerM,2022-01-09 23:30:24,,9,10,为什么要拍这？欧阳胖胖为什么要参演这？
1,道道看电影,film1984,2022-01-09 16:40:41,,2,10,网大
1,longer,luvis1499,2022-01-06 23:16:04,,39,30,如果不是欧阳震华主演，这片可观性应该大打折扣。片中较为惊喜的是宋慈第一次在小宛面前剖尸那场戏，拍得还不错……此外乏善可陈。
1,没啵,ifanmu,2022-01-06 17:47:16,,1,30,智商税
1,WIKI魏,wikimedia,2022-01-07 22:54:05,,14,20,不能细究，强行反转，欧阳振华加一星
1,小弟震,gionlau,2022-01-07 19:40:09,,14,30,不知道现实生活中有没有那么一只“蚊子”逃了出去呢
1,淡定,64086111,2022-01-09 23:25:45,,2,30,快进
1,обломов,glim,2022-01-07 09:04:28,,1,20,强行反转了一下，但是粤语配音好拉
1,黄悦_,69475039,2022-05-07 18:16:01,,3,20,欧阳震华还是适合电视剧 真不适合电影 特别是剧本不行的电影。
1,葉Saki,3003937,2022-01-13 01:06:21,,1,30,欧阳胖胖还是老样子，作为网大其实还可以，虽然结局有点老梗但是前后呼应主线完整，宋慈收徒弟这个设定也比隔壁山寨版难看的感情线要好多了。
1,大天使猎鱼者,172924469,2022-01-07 00:17:56,,11,20,欧阳震华多值一分
1,untery,60289458,2022-03-12 20:31:36,,2,20,哦 是念娣 娘道里面的
1,居无间,juwujian,2022-01-13 13:31:10,,6,20,《鬼吹灯》的盗墓+《河神》的点烟辨冤+《狄仁杰》的探案，反正就是《洗冤录》的味了。以网大维度衡量，剧本倒是过得去。
1,momo,Nasicour,2022-04-14 18:44:35,,1,30,"灵感是不是来自疫情, 总想到当下的疫情"
1,方以因,shenfeiyan,2022-01-06 21:48:54,,2,10,有点失望吧
1,电影协会,68587989,2022-02-10 20:48:47,,3,20,二星半，除了剧情扯一点外，并不断难看，只是破灭了观众对原作IP的情怀而已。
1,宝宝金水,yingzhengnver,2022-01-09 17:57:18,,13,20,拉着欧阳震华强行蹭tvb经典洗冤录的情怀。还蹭盗墓的热度，开篇下墓就很无聊。欧阳震华就演了个男三号么，网大的配置，强行反转。话说中医五行和验尸好像没啥关系，这是硬凑字数？还不如去看看洗冤录从里面抄点台词….
