seen,username,id,time,location,votes,star,comment
1,nakedgun,luoxi_chen,2022-02-13 11:50:05,,1318,30,好家伙，观影前就猜测，新版应该会加点同性之情，种族问题啥的，竟然全中!基本成了这几年好莱坞翻拍的标配了。和上部一样，波罗再次展现了动作追逐戏，这次他还加了感情戏，而且是两段! 期待未来马普尔小姐有翻拍，老太太手持双枪，肉搏歹徒!
1,Alan,2099122,2022-02-13 10:43:57,,2721,20,您真的觉得大家对胡子的起源感兴趣吗？？
1,椰奶冻,225132766,2022-02-19 03:07:31,,201,10,哈哈，烂得我在电影院头疼。我的一个建议给到大家就是别看，要看电影版看1978版的就行了。不会翻拍就别翻拍了，服化道+风景拍摄还没78版的来得赏心悦目，剧情线改得乱七八糟，硬cue感情戏，全篇夹杂着黑人、txl的政治正确，这是在干什么啊！！你怎么敢翻拍的啊！！我真是纯纯大冤种我去看！我恨！
1,张翔森,zhangxiangsen,2022-02-19 11:31:27,,1213,30,尼罗河上的惨案并不惨，鲁荣渔2682号惨案才是真的惨。
1,萝卜芽,lbyjessie,2022-02-11 23:47:49,,761,30,铺垫太长，剧情简单，缺少反转。剧本杀时代，还不如看看明侦🤣 但埃及是真的想去看看
1,饮歌,35790692,2022-02-10 09:26:45,,491,30,比《东方快车谋杀案》有进步，但华丽的外衣依然不能掩盖全片的平庸。叙事基本上是很笨拙的平铺直叙，头重脚轻在所难免。演员有几位倒是选的不错，特别是三角恋的三人。
1,孔府小鱼,kxty1028,2022-02-19 14:18:41,,1066,20,开场十分钟先来一段一战，搞得我以为进错场，不知道自己看的是什么，看完之后我才发现，全片最好的部分居然是那十分钟。
1,.,180293323,2022-02-19 15:19:52,,451,30,《柯南的老年生活》....
1,宝莲,Jesuisfee,2022-02-10 01:40:38,,388,30,一些动物恐怖+一些异域黄金风光+一些一看就是花了大钱的强造型，Voilà！只是没想到给波洛加了这么多背景，搞得跟黑暗骑士似的。只是希望下次片头可以有一些贴心提示，我被恐怖snake吓到心脏宕机0.01秒，久久不能回神，差点在电影院痛哭。
1,自闲,83826127,2022-02-19 21:46:07,,604,20,参加蜜月旅行的一群人，上坟的衣服倒是没少带，导演用心了。
1,岛上的夏奈,ChannaDisco,2022-02-19 22:22:38,,345,30,改编成了一个“爱男人不得善终，搞拉拉才能活命”的故事。
1,jp454,142100118,2022-02-11 00:02:35,,159,10,糟糕至极…还没映前的蝙蝠侠预告片好看
1,阿茶,acha13,2022-02-13 04:42:19,,591,20,导演力太差了，太差了……是怎么能把这样剧本拍得臭长的，刑侦部分语焉不详，爱情部分脚趾抓地，埃及景的大柔光太廉价，合成景毫无大银幕舒适度。一次完全没必要的重拍……@MK2OdéonStGermain
1,Finrod,Finod,2022-02-11 10:43:27,,376,20,救命，太可怕了，让人当场取消alist再也不想为了薅羊毛强行去电影院。颜值萎败（+演员本人debuff）的阿米锤演这么个莫名自带性瘾魔咒的男狐狸精谁吃得下呢，所有完全不性感的公共场合play都使我满脑乱ring“why dont we do it in the road”来缓解恶心感；金字塔特效过时得我全程惦记没打完的刺客起源，镜头和光影和剪辑全部业余得令人叹服。剧本做了一些干瘪死板的耸动改编，点缀了零零星星的white supremacy凝视和说教，头尾拧成了徒劳自恋的波洛故事尴尬补完。（以及我实在不想再听英国演员凹法语口音了，jane birkin也就算了，这么多年过去了何必何必）
1,Drifter,Matt_Zhe,2022-02-19 23:22:50,,1093,40,秦国大银幕第一对同性情侣
1,伊瓦,yiningz,2022-02-13 00:35:46,,314,30,两星半。后半程的魅力来自阿婆的原著。armie和gal演技双双掉线，群戏倒还行。没看出埃及的恢弘，每次特写背景虚化都感觉绿幕没抠干净。再次坐实了肯尼斯布拉纳是个好演员，当导演却毫无灵气，呆板僵硬，片子都像好学生写作文一样用力过猛。对他拿了奥提本来非常不快，看完又觉得…给他一个提名吧，证明了没有才气光靠努力也能走到那一步，还挺励志。
1,豆友203807015,203807015,2022-02-19 02:33:26,,710,40,我第一次看电影被电影本身剧透了。。。痴情女对着波洛说自己演查米恩，富家女演克里奥特帕拉，这不明摆着已经告诉你凶手是谁了吗？正是女仆杀死了埃及艳后啊，无语，删掉这个桥段就好了
1,Obti,143888202,2022-02-19 14:29:45,,213,30,Gal一点也没有可恨可爱的感觉，Armie倒是有种蠢到连杀人方法精神构思不出来的感觉。
1,椒盐鸵鸟,mfcndw,2022-02-13 07:09:28,,659,40,第一部东方列车不怎么好看，这次纯粹冲着盖尔加朵去的。结果比东方列车好看多了，场面阵容表演角色塑造都不错，节奏也比较紧凑。作为一部侦探片的缺点大概是推理部分太弱，角色一出场就看到头了没啥悬念，“每个人都有动机每个人都可能是凶手”的紧张气氛没堆叠起来。
1,Latte. V,lynnofair,2022-02-21 22:01:43,,133,30,神奇女侠实在不适合这样的角色，一度觉着她会死而复生，锤爆渣男。
1,Bryan·Mai,172236294,2022-02-19 12:38:25,,113,30,终究是拍了一出好莱坞春晚。金碧辉煌的日光衬着爵士乐不说还以为是《一步之遥》，整个剧作跟前作一模一样。吹了半天的胶片机拍摄结果CG感爆表。盖尔•加朵闯荡好莱坞那么多年还是没突破作为演员的瓶颈期，比老“琳内特”在《007之太空城》的气质尚差得远。至少加朵贡献的表演很难让我相信这个琳内特是一个扬言要买下整个埃及的富婆。如果没有肯尼在视听语言上的那些小功夫，只会更折磨人。
1,来自土豆星球,3967315,2022-02-20 19:43:21,,291,20,到点了，侦探可以说真相了，至于怎么推理出来的，你不用管
1,戴圣诞帽的楼主,39306210,2022-02-23 16:52:30,,105,40,我以为我不是颜控，但是未婚夫男出来之后我想就这也值得俩大美女为他爱得死去活来？
1,羊过,187684386,2022-02-19 02:40:50,,128,40,推理过程有点糙……
