seen,username,id,time,location,votes,star,comment
1,又又,wxs723,2022-04-02 20:36:42,,315,20,看到这些五十多岁的大叔们吃力地跑，吃力地打，吃力地喊，我痛苦地闭上了眼……好想逃离电影院
1,豆瓣路人己,june.q,2022-04-06 10:32:17,,222,20,走进影院看网大
1,惠子,149966634,2022-04-06 23:29:57,,172,20,说个笑话：男主是一心自首的黑帮二号，老大是拒绝英国护照的红色资本家，警察不用说了，一脸正义无可挑剔——警匪明明一家人，枪口一致对外，不知边缘行走为哪般？《无间道》里说：三年又三年，三年又三年，快十年了大佬！十年都搞不定的事，本片三年出狱就搞定了，真是社会主义力量大，抗击外敌不在话下。
1,LoVe,Veronicam,2022-04-03 22:32:45,,689,30,想说：目前的大环境下还在坚持拍电影的导演和演员，比跑去直播带货的要更值得尊敬，都没什么不好的。Respect to所有出镜的演员。小齐从政拉选票的造型好逗。前前后后演出了反差感，但是情节不流畅内容还有些冗长。看到了这个杀手不太冷静的三种语言翻译梗和灌水泥梗。
1,某J。624,june4cat,2022-04-03 12:11:45,,220,30,4.2点映。多颗星给阵容吧，在电影院里认人脸比故事更具吸引力，优缺点都非常明显，有几处设计不错，但整体像个不伦不类的大杂烩，除了大家口头上不停强调，基本看不出来背景在97之前。任贤齐台词很出戏，撑不起来他这么复杂的角色，谭耀文他们本色发挥，宝刀不老，尤其是任达华，怎么可以这么帅，那身绿皮衣哪里有卖？
1,桃桃林林,qijiuzhiyue,2022-04-21 17:50:58,,73,20,最后竟然搞到要选举，也是有意思。节奏非常快，好像20集电视剧精编版，反正归根到底就是英国人太坏了。
1,斯琴爱儿,L19980418,2022-04-15 07:29:26,,101,20,前有《英雄本色》《纵横四海》《枪火》后有有《无间道》《放逐》，香港黑帮片的黄金时代已经过去了，抛开无力吐槽的逻辑，任贤齐没有演出黑帮和卧底警察两个角色亦正亦邪的感觉，结局让我以为在看爱国教育宣传片。
1,山下猫,muxialiang,2022-04-05 19:16:27,,192,30,还可以，老瓶套子里装当代的忧愁，无非那几种关系，警队里有黑J，社团里有义士。任贤齐是主角，但谭耀文风头也不让人。无间卧底加夺龙头棍，以前杜sir电影讲北方钦点话事人，今天说借西人的势力夺权小心引火烧身，背后还有九席直通车勾结。今时今日难免看个港片都在解code。方中信陈炜那场背后涂鸦都BLM了。任达华的老大是传统港片心慈手软的义气头领，以为已经够理想主义了，没想到卧底转做黑社会老大的最终目的是自首，简直理想主义天花板，法庭一套慷慨陈词我旁友说：简直选特首啦。动作戏太晃太抖，赶紧高帧率吧
1,打起精神支棱着,103457996,2022-04-15 12:43:52,,239,10,点映第一天就看了，很多很多很多年没看见任贤齐的作品了，这个片儿太浪费这个阵容了，剧情实在太潦草，大家死得很草率打得很草率上位很草率暴露身份得很草率各种随意……被剧照里凶狠的任贤齐吸引来，但片中凶狠的时长只能按秒计……另外就是任贤齐台湾腔太重了，夹在一众港式配音的阵容里最后说出自己是香港市民的时候我真崩不住了……
1,两条腿的狗,140258897,2022-04-15 20:48:48,,163,30,还是有港味，但是前半段节奏太慢了，结局的时候节奏走很跳，以为是黑化后的大杀四方，结果是自首。。。
