seen,username,id,time,location,votes,star,comment
1,林小夕,40766437,2022-05-02 14:53:23,,32,10,又是演员没钱来恰饭系列。
1,solo,ycleecn,2022-05-03 17:12:00,,14,10,不知道这类电影存在的意义是什么，如同抖音类的奶头乐。故事毫无逻辑，演员毫无演技。
1,李狗嗨,56917736,2022-05-02 23:55:40,,84,20,这人留着有用（给了10块钱）
1,涂小哈,139337328,2022-05-02 12:28:24,,12,10,为啥网大都这个题材，漏洞太多了，比一般一惊一乍的演员好点，不过还是只值1.5。
1,酱油,57105761,2022-05-02 15:35:25,,78,30,看名字以为是盗墓，其实内核是部刑侦片。逻辑也算清晰，演技也不拉胯，导演还顺带玩了一点恐怖片元素。作为一部网大，我觉得合格了。
1,橘子粥头_豆瓣,stoneone,2022-05-03 02:40:02,,24,30,一部披着盗墓外壳的刑侦片，惊悚元素拉满，不过剧情仍没跳出俗套，比如在鬼手家的暗道里，打开法式中间那个小盒子，说出最后一个献祭目标前，应该观众都猜到了是女主吧…
1,云图,64011512,2022-05-05 11:16:57,,2,10,呼叫晓鸥：被绑架了你就摸摸头
1,L.C.,Bloodworks,2022-05-08 00:42:42,,9,30,合格网大。
1,清雅戒奢,194286859,2022-05-07 03:13:32,,12,30,看完“警长说电影”剧透来的，链接在讨论区。三个盗墓贼在盗某唐代大墓之后，先后皆离奇死去，警察男主调查案件，在第二个死去的盗墓贼家中得到了一驱魔神婆提示的线索，去往某古董商那里调查，该古董商之妻女数年前死于车祸，男主之前的师傅警察也曾因调查古董案件遇害，三具尸体都被钉入了聚魂钉，随着男主的调查，一切来龙去脉都已非常清楚，男主让助手去守着尸体，真凶果然赶到，击伤助手后逃离，验尸的女法医被绑架并当成要挟，男主只身前往，落入凶手圈套，此人亦与三个盗墓贼有瓜葛，想用男主的身体完成转魂，千钧一发之际，某面具男干掉了他，面具男是古董商，当年他和三个盗墓贼以及此人一起走私文物，他受到要挟干掉了男主师傅，他妻女却在回来途中被那几个人干掉，他是复仇来的，男主在他的证词中找到了师傅之尸，故事完。
1,Yukip,34744036,2022-05-13 22:25:56,,3,40,#SH疫情下，其实剧情真不错，服化道到位！
1,蓝霉沉皮,50112537,2022-05-12 14:43:17,,9,30,用奇幻盗墓包裹悬疑探案，半蹲式挣钱，还挺可取的。类型各种杂，有心结要找师傅的警察有，跳大神封建迷信有，英雄救美有，惊悚范儿有，硬汉打架有，因为自己的错误发生悲剧报复社会有。剧情各种常见，但好在悬念拉满，误导依次为：致幻——鬼魂诅咒——分赃不均内讧——报复社会，大决战挺闹着玩的。医院楼道打戏挺好，就是警察打不过瘸子、有办法脱困但非得人车坠崖、警察有枪不开这些问题太伤逻辑。
1,　　　　　　　,165744177,2022-05-03 21:27:37,,18,20,无聊至极 恰烂饭系列
1,鸫,shaxiaolou,2022-05-02 21:07:54,,19,10,导演你知不知道有个电影叫《中邪》？！
1,不羁的風,walqx5754559391,2022-05-03 00:09:43,,26,20,破案为主，剧情一惊一乍，制作水平很网大，套用了玄学，有双瞳痕迹。
1,里昂,182659606,2022-05-09 00:44:28,,4,20,一般般，及格网大
