seen,username,id,time,location,votes,star,comment
1,我担银河系系猫,262835998,2022-09-30 20:37:56,安徽,3944,20,张译在电影开始感觉演技都被王俊凯带同化了。。不过高潮往后开始就渐入佳境了。张译真的很适合大场面。。殷桃很会演。最后在飞机上默默哭真的把我也看哭了。。王俊凯不就说了。没对他有期待。。虽然高光不多。但每次镜头怼他脸上都写着我没有演技。。最后说剧情。外交官只是张译的工作罢了。最后撤侨成功只是因为是张译。而不是因为他的身份。。真拉。谁赔我钱
1,Hermione,260770243,2022-10-02 10:12:05,北京,447,10,别的还好，就是有些镜头过于血腥…
1,逢父必反陈延年,181867786,2022-10-02 17:03:05,广东,6344,40,最后那两声烟花声太高级了，和平年代才会有这么奢侈的消遣方式。烟花在空中那么轻盈，代价却有千钧之重。
1,云歌,121498641,2022-09-30 20:33:10,四川,9278,30,凯子哥比较出戏扣一星，反派乱加戏扣一星，其余不错
1,花溅泪,13255830,2022-09-30 20:35:35,四川,6385,30,为什么，为什么营救到最后就死了一个努比亚老爷爷。
1,小帕,kkkwang21,2022-09-30 20:33:34,湖北,7436,50,完全当成主旋律未免太狭隘
1,momo,193666894,2022-09-30 23:35:02,浙江,2794,30,中规中矩没什么亮点，结尾为了小女孩儿对峙的那段感觉蛮多余的。
1,Fentanil,52786984,2022-09-30 20:32:35,湖北,1109,30,张译也开始演硬汉男装x电影了
1,L.L.,212678259,2022-09-30 23:37:36,江苏,853,30,中规中矩，感觉是流水线产品，里面的小人物更讨人喜欢。主角光环太强大，反派强行降智。但国庆放假去看看也不错。
1,yyyyyyq,209198239,2022-10-01 00:13:07,上海,5653,40,王俊凯只会让我出戏
1,芝士奶盖四季春,147002254,2022-09-30 20:32:59,江苏,7928,40,终于有一部真实展现撤侨行动的片子了。以往在新闻中时不时看到“我国成功撤侨x万人”的报道，难以想象简单的一句话新闻的背后，是外交官们冒着生命危险在异国他乡的战火中克服重重困难换来的。全片节奏紧凑，战争场景令人身临其境，虽然知道最后撤侨成功了，但全程都提着心在看着，积压的情绪在王俊凯带领同胞走出沙漠时得到释放。作为主旋律大片没有空喊口号也没有胡乱煽情，踏踏实实地把这个故事讲完就是最大的震撼。另外张译演技再次封神。看完电影走出影院，看着繁华的街道，有说有笑的路人，不禁感叹，和平真好。
1,小青 🐾,212019877,2022-10-05 20:29:22,四川,249,10,大反派天天喜欢玩轮盘枪，我要是编剧早给他写死了，运气这么好，这么玩都不死，太假了
1,李小王,3281464,2022-09-30 20:36:34,云南,6208,40,当地向导我哭死
1,红跑本,cao32,2022-09-30 21:23:37,上海,4209,40,俄罗斯轮盘赌也太蠢了吧……
1,特种兵王,148694538,2022-09-30 20:39:39,江苏,5646,40,这不比《摩加迪沙》好看？
1,niki没有c,101498170,2022-10-08 07:42:20,福建,195,10,其实可以不用重复那么多次“回家”的。。。
1,As hurricane,211527271,2022-09-30 21:22:47,北京,3646,40,四星都是给张译的，演技太赞，独挑大梁。一星扣在剧本上，一个25岁的外交小职员没有大局意识，不服从指挥，怒怼经验丰富、荣誉等身的老同事，这事就鬼扯。小女孩《一千零一夜》的配音以及电影插曲好评。要离家万里，远涉重洋的人看这个电影，有点让人五味杂陈……等我回家！
1,王大地,157080994,2022-10-02 10:52:18,北京,2042,40,阿语专业同学的劝退宣传片。。。
1,乌云被彩虹鸽,121396869,2022-10-01 15:14:39,重庆,696,30,后半段减分，但张译谁用谁值！
1,MOMO,164074896,2022-09-30 21:27:57,山东,6897,50,没得说。王俊凯最后那个坚定的落泪有感动到我
1,了无生趣,157728942,2022-09-30 21:22:23,安徽,1834,40,王俊凯  王讯纯属多余，逻辑也有些问题
1,毒苹果,170801908,2022-09-30 21:25:19,辽宁,3029,20,强行煽情 俄罗斯转盘看的我满脸问号
1,tomomi,238662716,2022-10-01 15:17:02,上海,623,30,看得有点煎熬，不太想看个人英雄主义。障碍都是为了障碍而障碍，唉
1,Artin,169201392,2022-10-04 16:41:36,安徽,423,30,很多情节感觉只是为了制造冲突而设计，导致观感很差。
1,L-小小的我,158161962,2022-09-30 20:34:16,湖南,673,30,过程是揪心，但看完就忘……
1,胡不归,166495426,2022-10-04 16:49:22,陕西,1560,40,片尾成朗的摄像机其实没电，屏幕显示红色电量不足🪫。最讨厌欺骗的职场新人最终也学会了用善意的谎言、莫大的勇气和冷静的智慧去保护自己想保护的人。这条成长线太完整了
1,vivi,175803319,2022-09-30 20:35:34,,2743,40,故事根据中国真实历史撤侨事件改编，从手无寸铁的外交官视角，描述了在没有物资没有救援的处境下逆行战区，带领驻留同胞闯出险境，横穿沙漠，最后回家的故事。＃万里归途，有场戏印象非常深刻，一场是为了将难民带出边境站，张译饰演的外交官宗大伟反复与边境官讨价还价，不厌其烦地准备出境资料，却屡屡受阻，突出了撤侨的复杂和困难程度。ps 最后边境官哈森也牺牲了，就很悲剧主义最后home coming=coming home！可以打8分！不错的电影
1,更了更了,131128582,2022-09-30 20:30:31,,1196,40,男演员里还得是张译
1,沉入大海,226108546,2022-09-30 21:25:37,安徽,599,30,剧情依然是一猜就中有些地方刻意煽情
1,云山客中过,180029982,2022-10-05 08:15:18,浙江,300,30,战乱场面真实，张译妥妥扛大旗，可惜了章宁和司机爷爷，还有边境官，他们的死让人早有预感却不想接受。不过剧情节奏有点问题，穆夫塔一个反派不好好巩固新生政权，特意跑来边境为难外交官，目的也不是为了让他拍视频承认，而是为了让他认输？后面两次我都以为电影差不多能结束了，又被狗尾续貂…成朗的争吵，更加没有逻辑，实话告诉侨民没有救援又能怎么样呢，你能带着撤去哪里，你有更好的办法么？既然没有，那这就不是一个两难问题，听张译的不就完了……剧本还是不够严谨，看着让人心烦。
1,木杉的海阔天空,164028592,2022-10-01 00:08:09,广东,892,40,最后放烟花那里从战火到繁华，恍如隔世
1,TeEdDyy,188112996,2022-10-09 04:07:33,北京,184,30,把左轮手枪那段删了我能多给一分
1,黑白落日黄和橘,xy021026,2022-09-30 20:36:59,上海,4524,50,黑幕转场太多了  有些调色我不是很喜欢 可能是拍的时候太过曝了  其他真的还可以 是要在大荧幕上看的电影  王俊凯合格了 真的很感动 如果愿意坚持下去 会成为一个演员的 张译是电影之光 最后 这个世界不需要战争 如果可以的话
1,芝时焗饭,3627915,2022-10-02 10:54:57,江苏,723,40,32万6713步，是回家的路
1,是KK呀,170046677,2022-09-30 21:26:03,湖北,1221,20,张译就很神，演技绝了，尤其是左轮手枪最后一枪那里，但这段剧情真的很不必，反政府很冷酷，很无情，哪有这样的。还有王俊凯，他的怼脸特写镜头真的太出戏了，嘴角为啥一直抽动。电影整体很主旋律，但是太理想了，李晨演的那个角色说的话，我觉得很讽刺。泪点总是......不太行。
1,一十一,53659864,2022-09-30 20:36:14,山东,2137,40,电影的人物塑造太成功了！宗大伟的圆滑、世故和成朗的青涩、鲁莽，形成了鲜明的对比，但在宗大伟说出那句“其实你比我更勇敢”的时候，我仿佛看到了成朗长成宗大伟的样子，性格可以圆滑但永远坚持底线。
1,DuchessVia,166143196,2022-10-01 11:17:03,上海,504,40,张译的表演为商业片的剧情增加了太多层次。
1,亲切的路人,128992913,2022-09-30 21:23:40,北京,514,30,三字的角色是怎么做到如此讨厌的…当我们身处险境，想到有强大的祖国在背后保护我们的感觉真好。
1,Ivy,162861321,2022-09-30 20:32:14,山东,1069,40,张译的台词也是一个值得夸奖的点，即便不懂阿拉伯语，但是那种情绪被张译展现的淋漓尽致
1,然后,CL0UDLeE,2022-10-05 18:43:49,,278,40,把轮盘赌情节删掉能再加一颗星。过于拖节奏也没有太大意义。
1,装满奶茶的瓶瓶,163205110,2022-10-02 10:56:40,陕西,380,30,掺杂的东西太多了，既要…，又要…，就成黑暗料理了。
1,白日梦,159540172,2022-09-30 20:37:54,山东,4896,50,我真没想到红色电影可以拍的这么好。今年的十一档乍一看全是红色电影，仔细挑了挑，挑出了万里归途。影响我选择的是饶晓志，张译，和郭帆的金字招牌。但给我惊喜的是张子贤，突然出现的伍六一，和最后彩蛋。其实刚开始的时觉得王俊凯的出现挺跳戏的，因为长相太精致了，人设还有点假，没想到后来真的立住了。尤其是彩蛋的时候。令我感动的是张译刚回到国内，下了出租车后的烟花，当时眼泪哗哗地就下来了。和平是如此珍贵。外交官们是真不容易，像他们致敬！还有，张子贤和张译那段送别的戏真的很好看，细琢磨，挺有味儿！还有，切记！一定要看彩蛋！
1,🧂,244742533,2022-10-03 17:05:23,江苏,338,40,张译演的确实好，但是说就非得玩左轮吗
1,甜宝小猪看日出,63011855,2022-09-30 20:34:44,北京,3474,50,不得不夸下电影的配乐，特别贴近剧情。然后夸下张子贤，太适合这种角色了，从叛逆者里的王副站长到现在的章宁，期待以后张子贤能独当一面主演一部电影！然后是张译，哎，不必说了，演技绝赞！
1,芭比,ZZZYelena,2022-09-30 21:25:39,浙江,2906,50,万里归途，真的每个人都要去看，我现在心率还是很高，张译，牛逼真的很牛逼，王俊凯，真的哭死我了，台词真的很厉害！！！都给我去看，不算一部主旋律，更像商业片，👍🏻
1,世界的焚像.,Fengeral0808,2022-10-02 01:18:10,湖南,170,30,中国电影影像版图的扩张（or colonization？）指向两个维度，一是幻想，二是现实，前者沉浸于瑰丽奇幻或末日将临的太空景观的塑造，后者则致力于地缘政治的指涉。前者滥觞于《流浪地球》，后者发迹于《战狼》。但相同点则在于，这两类电影影像版图的扩张都意在抵御或分占西方固有的影像版图，而这种抵御或分占的方式却与好莱坞形成了高度重合。在《万里归途》中，“Chinese”成功取代了西方人种而成为了免死金牌与特权符号，而“I'm a Chinese”更成为了一种表示身份的万能话语，这是影片的原初设定。而随后，一个莫名的反派势力并不认同此种特权，并企图颠覆这一特权。这套叙述模式可以说是对好莱坞电影的复踏，而这样一种复踏无疑会导致另一种后殖民视野，即对于他性民族产生的殖民主义幻想。这才是需要警醒之处。
1,呐尼酱nani,191362483,2022-10-04 18:40:24,上海,182,30,这种大人物怎么会让一场游戏决定自己的命运——在看那一段的我如是说
1,C景呀晶,192457566,2022-10-02 16:26:29,安徽,384,40,减得一星给成朗那个角色和最后开枪游戏，没必要，真的。
1,尘呀尘呀我是尘,145808291,2022-10-04 21:25:16,陕西,145,30,宗大伟的人物塑造比较立体，真实，有大局意识。成朗塑造的比较单薄，生硬，不喜欢这种强调童年被骗，然后影响剧情节奏，强行制造矛盾。
1,北参,168222476,2022-09-30 20:36:42,山东,2547,50,影片十分精彩，全程无废话，张译不愧为影帝，演技就很好，影片就像他的个人秀，当之无愧的大男主，殷桃演技也好，但发挥空间不多。表扬张子贤，不论叛逆者的王副站长还是灵魂摆渡的水熊虫，都像把小人物演活了，宝藏演员，王俊凯有所改观。
1,Bou1evard,192040814,2022-09-30 23:38:07,四川,2808,50,“各位乘客，窗外现在是喜马拉雅山脉，您已到达中国领空，欢迎回到祖国的怀抱”和平真好！
1,阿念,132040598,2022-10-01 16:59:32,福建,1932,50,万里归途32万6713步，中国人身在多远都要回家
1,shjuro,155882185,2022-10-07 10:38:43,广东,121,30,百度说真实撤侨更为惊险，其实拍原型事件就好，那更易共情，别搞什么军阀跟外交官玩俄罗斯转盘识英雄重英雄般道义，幼稚，浪费了张译那么好的演员
1,💤,213687813,2022-09-30 20:37:43,广东,2263,50,好看！！！很喜欢最后的决绝那里！成朗那段好🐮
1,三七,222377798,2022-10-03 05:14:11,陕西,232,40,四分里三分都是给张译的，还有一分给题材，真的拍的太好了。唯一的美中不足就是成朗这个角色有些过于意气用事，如果25岁的外交官不能一切行动听指挥，那他怎么担得起这份责任呢？
1,徐文明,237504182,2022-09-30 20:35:50,北京,2436,50,万里归途，太过震撼！之前只是在新闻里看到过撤侨行动的报道，心想着只是帮着他们第一时间搭机或搭船回国而已；看了这部电影后才知道，这段“旅程”是那么的艰辛困苦、九死一生！两位主演更是完美演绎了当代中国外交官员的过人胆识和祖国信念，为救侨胞多次深入虎穴，智勇双全！国庆长假，必会二刷。
1,基瑞尔,stevecarell,2022-09-30 20:31:52,四川,257,30,考虑到饶晓志连在《你是我的春天》那么灾难的拼盘成品里，都依然受用于他的部分；我已经预设自己几乎能习惯他对任何题材的回应与捕捉。没有想象中那么离地或是情绪渲染过重导致失真，从开篇张子贤的部分开始，它已经告诉观众要坐定，并全然接受接下来两个小时多发生的所有故事；即使本能地对它想要传达的讯息感到有些微抵触（或不被说服），但只聚焦其中的类型式呈现，依然可见它对撤侨的险象环生以及在各种未知情况下的氛围渲染的努力。当然它稍微有些太长了，删掉一些配角或者人情式选角会让它更加精简高效，也会对主角形象的填充更加饱满。
1,下着未着,167599568,2022-10-01 00:14:58,湖北,245,30,路人演技都比他好
1,沙三非,58042507,2022-09-30 21:23:19,广东,173,30,张译和殷桃太可了！王俊凯除了演尴尬不尴尬，其他都好尴尬。
1,斯特里克兰,148193238,2022-10-03 15:08:25,河南,163,30,去掉后边半小时我可以多给一颗星
