seen,username,id,time,location,votes,star,comment
1,Hawl,3579800,2022-07-01 11:02:39,,390,20,过于幼稚不是最大的问题，而是创作上的偷懒和整体的无趣。小Gru的经历本身并没有太大看点，而中国元素的应用简直让人扶额，相比之下功夫熊猫也不算糟了
1,Han,zhanker,2022-07-06 01:38:30,,2125,30,其实只要放两个小时小黄人搞笑卖萌就行了，真的不要费心思去编什么故事的
1,不来纽约就拉倒,26781077,2022-07-01 07:39:58,,2627,50,一部把农历新年翻译成Chinese New Year而不是Lunar New Year的电影
1,囍弗斯,themoonforgets,2022-07-20 15:58:02,,1024,30,2022-07-19一般吧，不过片方费这么大劲最后没进华语市场这枪躺得也是可怜
1,sopor,Gyq19981005,2022-08-23 20:22:12,安徽,24,10,不喜欢，一锅乱炖，必须狠狠的批评这部电影，中国功夫，龙，唐人街的传统节日活动等等零碎又无序的中国元素，甚至老套的追打游戏，各种向别的电影“致敬”的镜头堆积在一起并不会让人觉得丰腴，反而深感一种虚无的快乐主义。完全一锅乱炖，成为坏蛋的基本设定，也不表达任何观点，结合故事的细枝末节，我也完全不能为其想出任何一个有意义说辞。本就特别讨厌这类画面华丽“特效一流”流于表面的电影，节奏快的出奇，它在用电影手段强奸电影，说它是爆米花电影都不够。
1,OiShii,137993858,2022-07-06 05:43:30,,894,30,笑了但没完全笑
1,忏鸟,lzlorde,2022-08-02 16:57:07,,613,30,相当无趣的续集及起源电影，剧情基本为零，恶搞程度弱了很多，笑点也不如想象中足。作为全球最成功的ip动画电影之一，这盘时隔多年的冷饭显然并没有炒好，本作可谓典型的不思进取，敷衍的创作态度暴露在各个方面，主线与几条支线的情节推进莫名其妙，就连最基本的叙事逻辑都给抛弃了，袖珍的时长里全靠小黄人招牌的卖萌耍贱来努力取悦观众。至于十二生肖、农历春节、唐人街、功夫，这些古早而保守的中国文化元素完全就是为了迎合内地市场刻意堆融的，甚至在片头还破天荒地选择使用邓紫棋演唱的中文版主题曲，宣发的诚意绝对管够，只能说心疼环球影业和照明娱乐费老大劲儿舔但还是被拒之门外。
1,清弥,s32047,2022-07-05 06:58:32,,2086,40,小黄人们：🥺🥺🥺 全场：awwwww🥰💕
1,薄荷大战丧困拖,mintmint2012,2022-07-04 14:44:05,,345,20,在健身房挥汗如雨的人面前啃冰淇淋的（还是三个球的！）果然是邪恶的家伙！
1,Rie,wongrie,2022-08-20 17:49:54,北京,486,30,“格鲁改邪归正并成为了三个孩子的父亲”。大陆特供片尾可谓是创造了卑鄙的我新平行宇宙了
