seen,username,id,time,location,votes,star,comment
1,喵,54233489,2022-04-30 14:54:42,,70,40,一样是年货比隔壁只会吃老本越来越巨婴的越来越恶心的大雄强太多了。イケメン从头到尾只会hhhh但是配音居然是山田孝之，hhhhhhh太扯了。小新那段也是真的会泪目啊😭😭😭
1,马菠萝,152757352,2022-04-22 17:11:25,,209,50,一个很细节的点，在最后的职员表里女性角色的名字都是放在第一位的，比如美冴，比如ねね，比如風子。可以感受到蜡笔小新剧场版的团队对女性的尊重，并且所有女性角色的刻画也一定是极其多样化的，真的很喜欢很喜欢蜡笔小新。新发现，这部剧场版的制作，光影构图线条都有参考日本新版画！真的太神奇了！
1,身投げ,sakireina,2022-04-22 12:44:07,,181,50,我愿意称小新是最强ip，每年都这么用心，很难不支持，真是太好看，好笑，好哭了，这才是值得去电影院看的作品，来年预定！
1,Lain,lainwang,2022-04-24 19:50:46,,98,50,小新的剧场版永远那么安定。只需要几个镜头就把专制独裁和girls help girls刻画得这么入木三分。笑点依旧密集，泪点还是毫无准备轰炸而来，而且今年是可以扎扎实实哭一场那种。山田孝之有事吗？
1,美环🌈,meihuanjiang,2022-09-18 19:49:54,新加坡,72,50,蜡笔小新的电影，早几年前就已经甩迪士尼一大截了。动画回归本质的可爱与感动。
1,叶山南,sakedaisuki,2022-04-23 17:44:13,,90,40,今年有点girls help girls的味道了。这部感觉特别子供向，新酱也越来越像个真正的五岁小朋友了。最惊喜的是看完cast“啊哈哈哈哈“的爽朗帅哥竟然是山田孝之配的我笑死
1,瞎78看,70354684,2022-11-04 13:34:43,陕西,74,50,小新家又被炸掉了 这次是被屁崩的😭
1,罗大柚,M.su,2022-11-14 13:39:58,浙江,3,50,妮妮的尾兽真的是一只母老虎😝剧场版每一年都是值得期待一下…
1,张苑希,79221774,2022-11-06 00:00:48,湖北,21,40,最厉害的忍术是父母心，这波亲情牌打得正戳观众泪点。即便没有血缘关系历经艰难险阻也要找到你，因为共同生活的回忆已经铸入彼此的骨血，成为无法分割的亲缘纽带。今年剧场版植入不少女性议题，在插科打诨贡献诸多笑料之余也引人深思（环保课题、专制主义、反叛精神），结尾春日部小队对应的各种动物设计地很有意思。以及广志臭袜子堪比生化武器和房屋贷款三十二年这两个梗是过不去了。
1,暴走如来佛,1440763,2022-11-04 01:23:53,江苏,7,20,蜡笔小新真的变成没有黑暗没有低俗没有痛苦可以让家长放心领着孩子进影院雅俗共赏儿童动画了吧
1,一條魚佔滿了河,BlindwolfHyn,2022-11-04 13:48:27,北京,15,30,★★★☆ 作為蠟筆小新動畫開播30週年劇場版，大打感情牌，各種情懷殺，親情線、友情線都一貫動人，除了曾經講述過的環保主題和快樂童年主題之外，還嘗試加入了女性互助主題，並且都融入得恰到好處，只是，和去年劇場版的大創新和高質量比，顯得太過平庸了，甚至在作畫上也偶爾在崩壞邊緣徘徊，綜合只能算是蠟筆小新劇場版中的平均水平。
1,Manatsu,dujiachen,2022-05-16 12:07:08,,28,50,他们总能把家族这个议题玩出新意来，我哇哇大哭。山田孝之的「オハハ」好好笑！
1,kakakarl,zhanyakui,2022-11-04 02:50:27,北京,17,40,蜡笔小新是优先会看台配国语版的日漫了～本来看上去是以家庭为主题，以为就是野原一家的主打秀了，高潮时春日部防卫队也加进来了，还起了很大作用，再加上巨大号小白，主角们都没有被浪费～内容上忍术好酷，超黄金看上去很贵，还设计了好几个强调女权的段落。这部稍有遗憾的部分，就是和风间的糖点少了一些吧～
1,憨大仁,51342796,2022-11-07 13:29:16,云南,0,50,忍术爸爸的臭袜子，忍术父母之心
1,yѧѳ⑉爻,93484113,2022-11-06 21:53:07,辽宁,12,30,小新内心世界不是大象居然是小白 小葵内心是个碧眼大帅哥哈哈哈 忍者的戏份太多了显得小新的戏份太少
1,你好。,38821099,2022-11-17 12:57:00,河北,0,50,小新！
1,kiki204629,kiki204629,2022-11-04 22:44:41,新疆,17,40,“忍术·父母心”果然最强力！孩子们就该保持无忧无虑的天性，别小瞧女性的力量，家人是可以无条件赴汤蹈火为你付出的人，蜡笔小新的剧场版真的三观超级正，没有强行说教，就自然而然的让你感受到很多很多。风间召唤出来内心的野兽真的太搞笑了，小新内心的野兽被我猜对了，这才是一家人并肩作战。春日部！FIGHTING！最后配音居然惊现山田孝之。
1,朝阳区妻夫木聪,Invisible___,2022-11-04 21:38:26,北京,16,30,小新已经成了现在每年雷打不动会追的剧场版年货了，比柯南要扎实稳定，更比哆啦A梦要有创意加真诚，有主题有表达，笑笑哭哭，又傻逼又燃。这一部的结尾稍微弱了一点，但是前面各种鬼扯淡还是看得超开心，还有黄金肛塞什么的（不是）也是很爆笑了家人们。小朋友的忍术是天马行空的想象力幻化出的各种动物（还有帅哥），而爸爸妈妈的忍术却是为了你赴汤蹈火拼尽全力，臭屁可以把家崩掉，但是爱却能让你容忍一切脚臭汗臭袜子臭。广志说房贷还要还32年的时候被狠狠戳中了，上天请保佑美伢不管怎么吃都不胖！
1,北之岚,49195870,2022-11-05 22:59:00,吉林,7,50,五岁小孩白日梦般天马行空不讲逻辑。“忍术·流放那个可恶的老不死的！”
1,Evilly ☣,97902590,2022-11-06 15:44:35,广东,1,30,中规中矩，不太感动到我。
1,ChrisKirk,58244021,2022-11-10 22:15:47,英国,8,30,差点以为肥嘟嘟左卫门要登场了。
1,我好苏啊,S194823020,2022-11-07 14:36:35,美国,8,40,呜呜呜被小新成长的回忆杀杀到了……
1,Farolito,149027459,2022-11-10 21:47:22,湖北,0,30,希尔达与山丘之王，被交换的人生，满目疮痍的世界需要净化。
1,托腮,tuosai,2022-11-12 19:12:48,河南,2,40,最强IP
1,Antea,62475521,2022-11-09 05:00:28,四川,2,30,小新的通灵之术竟然不是肥嘟嘟左卫门！？
1,乍暖,134002125,2022-11-04 09:37:41,江苏,7,40,7/10。国语版太好看了！桥本昌和导演的小新开始有了水岛努的细腻，小新在日落的河边打水漂好寂寞，他是一个五岁会想家的孩子。“忍术父母心”是电影的主题，在插科打诨的欢笑与泪水中讲了最普世的道理。被风间是猪笑喷，小葵召唤帅哥是我没想到的，小新内心住着小白好可爱好温暖~~
1,Fleurs.哼哼,56922790,2022-11-04 22:35:04,河南,10,40,即便臼井仪人不在，小新也还是那个小新，用最儿童的视界保护每个人最纯真的模样
1,周宇勋,124623415,2022-11-04 13:34:05,吉林,6,30,「你可以永远选择相信蜡笔小新」！每年的小新剧场版都是最值得期待的IP之一。此番加入「忍者」与不少的「女性主义」元素，增强了可看性的同时又显得与时俱进，妙趣横生。小新与真藏的对比及互换增加了反差感的基础上，又不禁让人思考些许原生家庭教育与天性解放的内容。不过无论过程如何操作，最终依旧会回归「春日部拯救世界」的童真童趣，这便是我们喜欢蜡笔小新的原因，开心浓浓，感动满满！值了！（信我的，一定要看台配国语版）
1,正在,augusttt,2022-11-05 23:29:00,上海,3,40,关于统治骗术与监狱人质的寓言，很适合这个时代。加入的女性主义议题反倒显得有些被边缘化了。
1,368,allancat,2022-11-07 13:56:08,上海,1,30,小新最有趣的是那种随性下流的江户派头，在子供向趋势下被削减的一干二净，和大耳朵图图有什么区别
1,不姨妈的大白色,56492985,2022-11-07 13:58:04,上海,1,40,小新心里的野兽是小白啊，可爱哦，小朋友们。
1,Ron Chan,RonChan,2022-11-07 06:00:42,德国,0,40,小新这几年的剧场版水准真的不错，颇有早期《哆啦A梦》剧场版的味道，不过这次看台配感觉有点伤感，除了于正升以外，已经听不到早期为小新配音的那帮人的声音了，尤其想到蒋笃慧，更是难过。
1,🔚,188775153,2022-11-03 23:31:39,山东,0,40,子供向更突出 但比蜡笔那一部好太多
