seen,username,id,time,location,votes,star,comment
1,男娼起义,daladida,2022-06-02 20:07:33,,534,30,一个男高中生，长成辛云来这样，很难不被暗恋。
1,大宝魚,Terryxu3163,2022-06-02 20:22:07,,233,30,除却是一部格外正常的青春爱情片，还有极强的带货属性，成功地向我安利了高畑勋的电影，小青蛙的雨衣和东山岛的海景，另外这部号称改写中国科幻史的电影在哪能看到全片。
1,谋杀游戏机,hexiaoqin,2022-06-02 20:57:57,,125,40,纪念封控一个多月后电影院开门看的第一部片子，呜呜呜。电影跟原著小说不太一样，作者八月长安新写了很多情节，所以就当成一部独立电影看吧，片中还出现了“耿耿于怀”CP彩蛋，挺逗。我高中时也暗恋一个“盛淮南”，人家现在已经远走高飞成硅谷高华了，青春真是酸涩又让人怀念。HE结尾对小情侣比较友好，我觉得那个戏中戏的cult科幻短片不错，建议片方送去电影节参赛。→_→
1,核仁烤排骨,174086186,2022-06-02 20:27:20,,823,20,建议《岁月的童话》制作方向本片提出索赔，怎么还从头到尾逮着一只羊薅呢……男主角两段恋爱谈的就跟接头一样，敢情谁能对上那句晴天阴天下雨天的暗号就能当他女朋友是吧？😅辛云来委实也没有什么好学生的气质，所以下一次能不演校园男神了么……
1,或者雪,181583347,2022-06-02 22:27:07,,682,20,它明明是个视频，但我看完总有种看了个PPT的感觉
1,Gollum,zly0325,2022-06-02 20:03:36,,443,50,张雪迎和辛云来的名字好配
1,sweetbear,akanetx,2022-06-02 20:07:02,,593,20,剧情后半很奇怪，男生的行为不太能理解，辛云来就是个木头，但张雪迎很美演技很灵，别一直在这种青春片里耽误了。
1,虎虎生刺,171216968,2022-06-02 20:59:35,,466,20,演员cp感是有的，但辛云来太钝太沉重完全不像一个会被张雪迎暗恋的校草，这个女暗恋男的故事从选角上就完全塌掉了…而且编剧有点子大病，考七百多的学霸校草不知道“乱花渐欲迷人眼”的下一句是什么，这给辛子哥本不富裕的校草气质雪上加霜…最好笑的是导演好像了解辛子的颜值短板，两人天台重头戏都拍雪迎的大特写，辛哥全程虚化…配角非常脸谱，情节更是魔改成“青年版《相逢时节》”or“振华版罗密欧与朱丽叶”——厂长的儿子与因工伤去世的工人的女儿的狗血爱情故事……最后二人重逢，轻松得像家族恩怨完全不存在了一样…啊这…除非是二位的令堂都去世了否则……小青蛙雨衣非常可爱，嗯…
1,秋天的明明,140649606,2022-06-02 22:26:00,,15,40,小青蛙雨衣我也要拥有！
1,林遇,180783209,2022-06-02 20:04:48,,214,30,像我初中会看的电影 （很大的影厅只有我和两个初中女生）可是我已经大学了 电影里那些现实里不太可能实现的事我已经不相信了 而且电影前半部分叙事也太潦草了 很多地方都一笔带过了 完全体会不出什么精髓和内涵 不过张雪迎演技还是很自然的 男主我觉得算不上什么演技派
1,侠侠🌸,195417880,2022-06-16 16:13:56,,12,50,对于我来说 这已经不只是一部电影了
1,PAMBO,l6HrsOfDreams,2022-06-02 21:47:10,,439,20,和抖音短剧差不多
1,路1障,Griezmann,2022-06-19 16:40:52,,74,30,振华十大谜题之潘主任到底教哪科
1,Margaret,75422835,2022-06-03 20:30:41,,291,20,呃。。。看过原著和没看过原著的都无语了。
1,东北洪常秀,Zazai,2022-06-02 20:28:51,,243,20,青春片的雨水是真充足呀
1,脉搏敲击🦋,197694822,2022-06-02 21:12:13,,134,20,从个人视角出发，每一个暗恋都是一部电影。最后大屏上出现的“表白吧 就现在” 让我唯一颤动了一下 片尾曲除了我周围的女孩们都哭得稀里哗啦 可惜我现在二十岁 已经没有可以告白的人了
1,无糖吐槽,Face0706,2022-06-02 20:50:56,,79,20,too much drama for me
1,？满脸问号,73460137,2022-06-02 23:22:21,,1419,10,广电..要不把青春片也禁了吧，做绝点
1,宋清淮,200197354,2022-06-02 20:12:30,,997,10,它可以是任何一部国产青春片，却唯独不是橘生淮南。
1,小金,woxianghuiqu,2022-06-02 21:43:20,,726,10,作为一个法律人实在无法容忍女主作为律师拿着非法证据在客户面前胡说八道、作为法学生在法学院课堂上胡说八道
1,黑白,156673072,2022-06-03 14:17:30,,516,10,盛淮南语文148你杀了我吧/tmd盛淮南还会弹钢琴你杀了我吧/买得起Sony耳机的洛枳也不是很穷啊，文科状元还能把喜字写错你杀了我吧/这拍摄雨季拍的吧没完没了的/“追随一个人的路上，让自己变得更好，这很重要”/张雪迎真的百看不厌，但是！我服了，为了一个男人把一把雨伞塞垃圾桶值得吗，这么卑微杀了我吧，给自己留点退路好吗！/青春爱情电影不是只有哭戏！40块钱我是为了坐电影院的按摩椅舒舒服服地吹着冷气玩手机的吗？？？盛淮南变成台版美作玲真他妈毁了我心目中的橘生淮南，感觉素材攒了很多但是剪辑虎头蛇尾抛弃原著！一部电影装不下这个盛大的故事，又怕分成两部没有观众为下部买单，承认吧，这样的电影能排挡简直是中国电影之耻！他妈的，这次电影票钱就当我为我的青春买单
1,半期岛,182653832,2022-06-07 22:23:40,,50,20,看到最后如坐针毡，让盛淮南去当搬运工，我实在是不想再相信国产青春爱情片了。
1,凯文·史派东,247588032,2022-06-02 21:32:06,,504,10,三版对比，电影版最差。我的天，不敢想象编剧是八月长安啊，这是抛弃原著重新写了一版吗？暗恋的那种美好全无踪影，只剩下明恋了，我相信如果让网友投票，没有一个人会投给这两位演员来演盛淮南和洛枳，辛云来演啥都是辛云来，这可能是张雪迎最后一次大女主的电影了。
1,葛饰北斋,171689347,2022-06-02 20:21:38,,34,40,谁的青春没有一个盛淮南的出现，在操场上，走廊里，想看却不敢对视的眼神，希望每一段暗恋中的女孩子都能像洛枳一样努力，变成更好的自己，在高处相见。
1,会飞的猪,130351509,2022-06-03 15:15:25,,74,20,这啥呀？这啥呀？……洛枳想要的不是追逐，而是旗鼓相当，ok？洛枳为什么这么多年能对盛淮南念念不忘？是因为他即使跌到低谷，依然能闪闪发光，靠自己的本事爬回高处，他可是走起路来一直很拉风的盛淮南呀！！！不用告诉我什么是现实，如果我相信现实，我就不会执着橘生淮南的故事那么多年。
1,南悠一,Allan.Vr,2022-06-03 00:28:38,,27,20,影院不开门的时候，太想去。影院开门了，进去仿佛是上刑。身上的伤，需要辛云来本来做大保健才能治愈。
1,放电美眉皮卡丘,132794091,2022-06-03 00:24:10,,51,20,两颗星给张雪迎。辛云来是哪来的资源咖，好丑，无法理解两个美女都喜欢他这种剧情。还有整部电影真的很寡淡很套路很没亮点很不让人心动很失败呀
1,流星雨Louis,141439080,2022-06-02 21:40:14,,78,30,和最好的我们异曲同工，男主莫名消失感觉“云来”和“雪迎”比淮南和洛枳更有cp感看完之后想再刷遍岁月的童话
1,9¾,206191443,2022-06-03 16:07:29,,320,10,为什么豆瓣没有零星🤭
1,黄悦_,69475039,2022-07-07 21:45:39,,1,20,老四件套路【没在一起】、【在一起了】、【被迫分开】、【重新在一起】，其实这也可以玩很多花样啊——其实导演已经算是可以了 把洛枳从发愤图强到和盛淮南在电影协会酝酿感情这段拍得很浓重笔墨 拼命点了题目的“暗恋”，只是相对于真正的暗恋 除了日常擦肩而过见一两面 晚上只能偷偷回味她经过的香气 闭起眼睛去幻想她的手指关节 她的发梢飘起的角度 她思考时候的样子她开心时候的样子等等 这种洛枳对盛淮南的暗恋真的幸福多了 一点都不是典型例子。电影节奏不好 特别是她妈妈来了说判了之后 该让人难过的逼不出泪水 重逢也不煽情 也就这样吧。唯一好的 汪苏泷的插曲《眼泪落下之前》和张靓颖的片尾曲《暗恋》还不错。
1,Pincent,Pincent,2022-06-02 20:25:05,,69,30,58/100 整体还是挺平庸的市场向主流产品。偶尔几场戏里的抽帧、跳切还是蛮好的，大方承认“虚假性”。另外有没有人给戏中戏《末日之恋》建一个新条目？
1,李笑杨,173689589,2022-06-02 20:37:22,,27,40,青春的感觉太美好，已经很久没有喜欢一个人了，最喜欢片中的洛枳和盛淮南互相试探的那一段，推拉暧昧就是最让人心动的！
1,Fairy🧸ིྀ,maimai251,2022-06-03 16:19:07,,38,30,和影版《最好的我们》套路如出一辙，后半段用汪苏泷的插曲回忆过去，制造感人氛围也是一模一样，不过看起来还是稍微进步了一点，有些镜头终于有电影质感了。就是原著党看了会吐血，高中部分改得面目全非，失去了暗恋的精髓，在一起后的剧情反倒更好看，张雪迎不如朱颜曼滋贴洛枳，好在演得还不错，辛云来很呆，不像盛淮南，但也挺可爱的。暂且当做一部新的作品吧，结局也许是圆满了八月长安的遗憾吧。
1,喻鸣,mufanxuanji,2022-07-22 01:04:55,,7,20,弥足珍贵的的暗恋小情绪一点都没拍出来，老纠缠于那些烦人的勾心斗角和狗血家仇，真是弃原著精华发扬其糟粕。开头女主的律师套装太像小孩偷穿大人衣服了，女不像精英，男不像学霸更不像校草。
1,shunoguri--,167922157,2022-06-03 14:41:29,,151,10,史诗级烂片。
1,橘子奶芙,dream_catcher,2022-07-14 20:11:47,,25,20,咱就是说内娱是真的没有大帅哥能演盛淮南了吗？
1,苦逼老菜,179302492,2022-06-03 13:36:50,,85,10,辛云来是怎么做到又丑又像许光汉的
1,MinamiFans,202107633,2022-06-03 15:47:15,,24,30,2.5 前半段有一点王家卫，有一点岩井俊二(教学楼秒回《四月物语》)。后半段mv式的命中注定还是泄了气，只觉得短片部分是有效的，至少它(似乎)为男主略面瘫的表情找到了一个合理的出口。
1,DeckardYang,deckardyang,2022-06-02 22:22:58,,8,30,【3】叙事挺高效，还塞了不少迷影元素。具体在调度上，二人之间总有隔阂（墙壁、过道、支柱等），只有视线跃物而过，短暂亲密后末日来临，“像”不可见，只存在于幻想，单向的观测却依靠被记录的心绪闭合为完整。机械降神虽夸张，但若是“外星人”的话倒可以接受了。
1,Llllllyi,195740148,2022-06-03 10:51:41,,97,10,明戀橘生淮南。真的莫名其妙，愛情片都拍不好，劇情不連貫PPT嗎
1,松野空松,55613349,2022-06-02 23:52:37,,31,20,4.2 很割裂，有些地方明显感觉到镜头有意思，比如面店打工那段就像是王家卫某年重新上色的《重庆森林》，而大多部分白眼，尬笑，台词堪比《第一炉香》，甚至我出现错觉的期待，比如我以为暗恋持续下去就像《千年女优》那种持续追逐却永远无法抵挡的女主自己，又比如车上那段以为会是戏中戏……仇晟怎么才拍了没几部就学王家卫和刁亦男呢？
1,玖夏啊-,198964369,2022-06-03 20:04:52,,58,10,气死我了气死我了气死我了气死我了气死我了气死我了气死我了气死我了不能说跟暗恋橘生淮南一模一样 简直是 毫无关系！！文科理科不要在一个学年大榜排名 谢谢！
